District,Station,Rainfall,Date
Chennai,MYLAPORE-TRIPLICANE TALUK,1,11-10-2005
Chennai,Chennai nungambakkam,92.5,12-10-2005
Chennai,Anna university,91,12-10-2005
Chennai,DGP Office,81.8,12-10-2005
Chennai,Pachaiyappa college,80,12-10-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,80,12-10-2005
Chennai,Ambathur,74,12-10-2005
Chennai,Chennai AP,66,12-10-2005
Chennai,Chennai port trust,18,12-10-2005
Chennai,Govt. arts college,11,12-10-2005
Chennai,Chennai nungambakkam,152.2,13-10-2005
Chennai,Pachaiyappa college,134,13-10-2005
Chennai,DGP Office,126.6,13-10-2005
Chennai,Anna university,126.2,13-10-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,121,13-10-2005
Chennai,Chennai AP,93.8,13-10-2005
Chennai,Ambathur,64,13-10-2005
Chennai,Chennai port trust,50,13-10-2005
Chennai,Govt. arts college,48,13-10-2005
Chennai,Pachaiyappa college,45,14-10-2005
Chennai,Ambathur,43,14-10-2005
Chennai,DGP Office,38.2,14-10-2005
Chennai,Anna university,19.6,14-10-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,19.5,14-10-2005
Chennai,Chennai AP,19.2,14-10-2005
Chennai,Chennai nungambakkam,19,14-10-2005
Chennai,Chennai port trust,15,14-10-2005
Chennai,Govt. arts college,14,14-10-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,19,16-10-2005
Chennai,Chennai nungambakkam,5,16-10-2005
Chennai,Govt. arts college,3,16-10-2005
Chennai,Pachaiyappa college,0.2,16-10-2005
Chennai,Chennai nungambakkam,6.1,18-10-2005
Chennai,Anna university,1.4,18-10-2005
Chennai,Pachaiyappa college,0.5,18-10-2005
Chennai,Ambathur,59,19-10-2005
Chennai,DGP Office,53,19-10-2005
Chennai,Pachaiyappa college,33,19-10-2005
Chennai,Anna university,30,19-10-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,30,19-10-2005
Chennai,Govt. arts college,28,19-10-2005
Chennai,Chennai port trust,26,19-10-2005
Chennai,Chennai AP,20.4,19-10-2005
Chennai,Chennai nungambakkam,19.8,19-10-2005
Chennai,Pachaiyappa college,74,20-10-2005
Chennai,DGP Office,44.4,20-10-2005
Chennai,Ambathur,44,20-10-2005
Chennai,Chennai nungambakkam,37,20-10-2005
Chennai,Chennai AP,34.6,20-10-2005
Chennai,Anna university,23.4,20-10-2005
Chennai,Govt. arts college,16,20-10-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,14,20-10-2005
Chennai,Chennai port trust,10,20-10-2005
Chennai,Chennai AP,19.2,21-10-2005
Chennai,DGP Office,6.8,21-10-2005
Chennai,Anna university,2.4,21-10-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,2,21-10-2005
Chennai,Chennai nungambakkam,2,21-10-2005
Chennai,Govt. arts college,1.7,21-10-2005
Chennai,Chennai port trust,1.5,21-10-2005
Chennai,Pachaiyappa college,0.7,21-10-2005
Chennai,Chennai AP,4.3,22-10-2005
Chennai,Chennai AP,33,23-10-2005
Chennai,Chennai port trust,27,23-10-2005
Chennai,DGP Office,19.8,23-10-2005
Chennai,Govt. arts college,18,23-10-2005
Chennai,Chennai nungambakkam,15.2,23-10-2005
Chennai,Ambathur,12,23-10-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,4.6,23-10-2005
Chennai,Anna university,3.6,23-10-2005
Chennai,Pachaiyappa college,1.1,23-10-2005
Chennai,Pachaiyappa college,71,24-10-2005
Chennai,Govt. arts college,49,24-10-2005
Chennai,Chennai nungambakkam,37.3,24-10-2005
Chennai,Chennai port trust,34,24-10-2005
Chennai,DGP Office,27.6,24-10-2005
Chennai,Chennai AP,24.7,24-10-2005
Chennai,Ambathur,22,24-10-2005
Chennai,Anna university,19.8,24-10-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,14.6,24-10-2005
Chennai,Chennai port trust,156,25-10-2005
Chennai,Chennai nungambakkam,116,25-10-2005
Chennai,Govt. arts college,98,25-10-2005
Chennai,Pachaiyappa college,97,25-10-2005
Chennai,DGP Office,39,25-10-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,30,25-10-2005
Chennai,Anna university,28.2,25-10-2005
Chennai,Chennai AP,27.5,25-10-2005
Chennai,Ambathur,6,25-10-2005
Chennai,Ambathur,40,26-10-2005
Chennai,Chennai port trust,30,26-10-2005
Chennai,Govt. arts college,28,26-10-2005
Chennai,DGP Office,22.8,26-10-2005
Chennai,Pachaiyappa college,21,26-10-2005
Chennai,Chennai nungambakkam,20,26-10-2005
Chennai,Anna university,14.8,26-10-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,13.6,26-10-2005
Chennai,Chennai AP,13,26-10-2005
Chennai,Chennai port trust,290.5,27-10-2005
Chennai,Govt. arts college,285,27-10-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,280.2,27-10-2005
Chennai,DGP Office,280,27-10-2005
Chennai,Chennai nungambakkam,272.5,27-10-2005
Chennai,Chennai AP,211,27-10-2005
Chennai,Anna university,198.4,27-10-2005
Chennai,Pachaiyappa college,196,27-10-2005
Chennai,Ambathur,125,27-10-2005
Chennai,Pachaiyappa college,278.5,28-10-2005
Chennai,Ambathur,241,28-10-2005
Chennai,DGP Office,180.2,28-10-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,178.6,28-10-2005
Chennai,Anna university,172.8,28-10-2005
Chennai,Govt. arts college,165,28-10-2005
Chennai,Chennai nungambakkam,160.1,28-10-2005
Chennai,Chennai AP,149.7,28-10-2005
Chennai,Chennai port trust,118.5,28-10-2005
Chennai,Chennai nungambakkam,0.4,30-10-2005
Chennai,Chennai nungambakkam,93.6,31-10-2005
Chennai,Govt. arts college,26,31-10-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,17,31-10-2005
Chennai,Pachaiyappa college,14.9,31-10-2005
Chennai,Chennai port trust,4,31-10-2005
Chennai,DGP Office,3,31-10-2005
Chennai,Ambathur,1,31-10-2005
Chennai,Ambathur,15,01-11-2005
Chennai,Chennai nungambakkam,5.8,02-11-2005
Chennai,Pachaiyappa college,0.5,02-11-2005
Chennai,DGP Office,0.4,02-11-2005
Chennai,Chennai AP,4.9,03-11-2005
Chennai,Anna university,1.2,03-11-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,1,03-11-2005
Chennai,Chennai AP,29.8,04-11-2005
Chennai,Chennai nungambakkam,12.8,04-11-2005
Chennai,DGP Office,9.8,04-11-2005
Chennai,Pachaiyappa college,9.5,04-11-2005
Chennai,Anna university,9.4,04-11-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,9,04-11-2005
Chennai,Chennai port trust,5,04-11-2005
Chennai,Govt. arts college,3.5,04-11-2005
Chennai,Ambathur,95,05-11-2005
Chennai,Pachaiyappa college,49.5,05-11-2005
Chennai,Chennai nungambakkam,42.8,05-11-2005
Chennai,DGP Office,41.6,05-11-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,40,05-11-2005
Chennai,Chennai port trust,27.5,05-11-2005
Chennai,Govt. arts college,25,05-11-2005
Chennai,Chennai AP,23.8,05-11-2005
Chennai,Anna university,20.5,05-11-2005
Chennai,Chennai AP,107,06-11-2005
Chennai,Anna university,106.6,06-11-2005
Chennai,DGP Office,102.6,06-11-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,102.2,06-11-2005
Chennai,Chennai nungambakkam,91.1,06-11-2005
Chennai,Pachaiyappa college,83.1,06-11-2005
Chennai,Chennai port trust,46,06-11-2005
Chennai,Ambathur,44,06-11-2005
Chennai,Govt. arts college,42,06-11-2005
Chennai,Anna university,143.6,07-11-2005
Chennai,Pachaiyappa college,138.6,07-11-2005
Chennai,DGP Office,138.4,07-11-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,137.2,07-11-2005
Chennai,Chennai nungambakkam,136,07-11-2005
Chennai,Chennai AP,125,07-11-2005
Chennai,Govt. arts college,108,07-11-2005
Chennai,Ambathur,103,07-11-2005
Chennai,Chennai port trust,72,07-11-2005
Chennai,Anna university,25.2,08-11-2005
Chennai,Chennai AP,24.8,08-11-2005
Chennai,DGP Office,24.4,08-11-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,24.2,08-11-2005
Chennai,Pachaiyappa college,22.1,08-11-2005
Chennai,Chennai nungambakkam,16.6,08-11-2005
Chennai,Chennai port trust,5,08-11-2005
Chennai,Govt. arts college,4.2,08-11-2005
Chennai,Ambathur,0.5,08-11-2005
Chennai,Ambathur,40,09-11-2005
Chennai,Chennai nungambakkam,10,09-11-2005
Chennai,Anna university,9.2,09-11-2005
Chennai,Govt. arts college,8,09-11-2005
Chennai,Chennai AP,7.8,09-11-2005
Chennai,DGP Office,7.6,09-11-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,7,09-11-2005
Chennai,Pachaiyappa college,6.8,09-11-2005
Chennai,Chennai port trust,4,09-11-2005
Chennai,Govt. arts college,5,10-11-2005
Chennai,Chennai nungambakkam,4.2,10-11-2005
Chennai,Anna university,3.6,10-11-2005
Chennai,Chennai AP,3.6,10-11-2005
Chennai,Ambathur,3,10-11-2005
Chennai,Chennai port trust,3,10-11-2005
Chennai,DGP Office,1.8,10-11-2005
Chennai,Pachaiyappa college,1.7,10-11-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,1.6,10-11-2005
Chennai,Govt. arts college,1,11-11-2005
Chennai,Chennai port trust,1,11-11-2005
Chennai,Govt. arts college,20,12-11-2005
Chennai,Chennai port trust,20,12-11-2005
Chennai,Chennai nungambakkam,16.5,12-11-2005
Chennai,Chennai AP,14.3,12-11-2005
Chennai,Ambathur,14,12-11-2005
Chennai,Pachaiyappa college,8.1,12-11-2005
Chennai,Anna university,8,12-11-2005
Chennai,DGP Office,7.8,12-11-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,7.5,12-11-2005
Chennai,Anna university,47.2,21-11-2005
Chennai,Pachaiyappa college,46,21-11-2005
Chennai,Chennai AP,39,21-11-2005
Chennai,DGP Office,36.8,21-11-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,36.2,21-11-2005
Chennai,Chennai nungambakkam,36.2,21-11-2005
Chennai,Govt. arts college,25,21-11-2005
Chennai,Chennai port trust,20.5,21-11-2005
Chennai,Ambathur,9,21-11-2005
Chennai,Chennai AP,67,22-11-2005
Chennai,Anna university,64.6,22-11-2005
Chennai,Pachaiyappa college,57,22-11-2005
Chennai,DGP Office,56.6,22-11-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,56.2,22-11-2005
Chennai,Ambathur,45,22-11-2005
Chennai,Chennai nungambakkam,43.7,22-11-2005
Chennai,Govt. arts college,20,22-11-2005
Chennai,Chennai port trust,10,22-11-2005
Chennai,Chennai port trust,60,23-11-2005
Chennai,Chennai AP,43.2,23-11-2005
Chennai,Chennai nungambakkam,37.4,23-11-2005
Chennai,Pachaiyappa college,36,23-11-2005
Chennai,DGP Office,34.2,23-11-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,34,23-11-2005
Chennai,Anna university,32.2,23-11-2005
Chennai,Ambathur,28,23-11-2005
Chennai,Govt. arts college,20,23-11-2005
Chennai,Ambathur,87,24-11-2005
Chennai,Chennai nungambakkam,60.3,24-11-2005
Chennai,Pachaiyappa college,37.5,24-11-2005
Chennai,Anna university,34.8,24-11-2005
Chennai,DGP Office,34.6,24-11-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,34,24-11-2005
Chennai,Chennai AP,31.4,24-11-2005
Chennai,Govt. arts college,15,24-11-2005
Chennai,Chennai port trust,15,24-11-2005
Chennai,Chennai nungambakkam,30.4,25-11-2005
Chennai,Ambathur,27,25-11-2005
Chennai,Anna university,26.4,25-11-2005
Chennai,Chennai AP,18.4,25-11-2005
Chennai,Pachaiyappa college,18.1,25-11-2005
Chennai,DGP Office,17.4,25-11-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,17,25-11-2005
Chennai,Govt. arts college,8,25-11-2005
Chennai,Chennai port trust,8,25-11-2005
Chennai,DGP Office,79.2,26-11-2005
Chennai,Pachaiyappa college,79,26-11-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,79,26-11-2005
Chennai,Anna university,63.6,26-11-2005
Chennai,Ambathur,48,26-11-2005
Chennai,Chennai nungambakkam,44.3,26-11-2005
Chennai,Chennai AP,40.9,26-11-2005
Chennai,Govt. arts college,35,26-11-2005
Chennai,Chennai port trust,30,26-11-2005
Chennai,Ambathur,16,27-11-2005
Chennai,DGP Office,13.4,27-11-2005
Chennai,Pachaiyappa college,13.1,27-11-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,13,27-11-2005
Chennai,Chennai nungambakkam,8.4,27-11-2005
Chennai,Anna university,6.8,27-11-2005
Chennai,Chennai AP,4.9,27-11-2005
Chennai,Chennai port trust,3,27-11-2005
Chennai,Govt. arts college,1,27-11-2005
Chennai,Chennai AP,0.2,28-11-2005
Chennai,Chennai AP,5.5,02-12-2005
Chennai,DGP Office,4.8,02-12-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,4.5,02-12-2005
Chennai,Chennai nungambakkam,4.5,02-12-2005
Chennai,Pachaiyappa college,3.7,02-12-2005
Chennai,Anna university,3.2,02-12-2005
Chennai,Govt. arts college,1,02-12-2005
Chennai,Chennai port trust,1,02-12-2005
Chennai,Chennai AP,281.3,03-12-2005
Chennai,Pachaiyappa college,247,03-12-2005
Chennai,DGP Office,240.8,03-12-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,240,03-12-2005
Chennai,Chennai nungambakkam,229.2,03-12-2005
Chennai,Anna university,196.6,03-12-2005
Chennai,Govt. arts college,190,03-12-2005
Chennai,Chennai port trust,189,03-12-2005
Chennai,Ambathur,146,03-12-2005
Chennai,Ambathur,28,04-12-2005
Chennai,Chennai AP,21.7,04-12-2005
Chennai,Pachaiyappa college,19.1,04-12-2005
Chennai,DGP Office,18.4,04-12-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,18,04-12-2005
Chennai,Chennai nungambakkam,16.7,04-12-2005
Chennai,Govt. arts college,16,04-12-2005
Chennai,Anna university,15.4,04-12-2005
Chennai,Chennai port trust,9.6,04-12-2005
Chennai,Ambathur,5,05-12-2005
Chennai,Chennai port trust,2.6,05-12-2005
Chennai,Govt. arts college,2,05-12-2005
Chennai,Pachaiyappa college,0.6,05-12-2005
Chennai,Chennai port trust,11,10-12-2005
Chennai,Anna university,9.4,10-12-2005
Chennai,Ambathur,9,10-12-2005
Chennai,Chennai nungambakkam,8.6,10-12-2005
Chennai,Govt. arts college,8,10-12-2005
Chennai,Chennai AP,5.4,10-12-2005
Chennai,DGP Office,2.8,10-12-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,2.6,10-12-2005
Chennai,Pachaiyappa college,2.4,10-12-2005
Chennai,Ambathur,22,11-12-2005
Chennai,Chennai nungambakkam,8.9,11-12-2005
Chennai,Govt. arts college,7,11-12-2005
Chennai,Pachaiyappa college,5.1,11-12-2005
Chennai,Chennai port trust,4.8,11-12-2005
Chennai,Anna university,3.6,11-12-2005
Chennai,Chennai AP,2.4,11-12-2005
Chennai,DGP Office,1.7,11-12-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,1.5,11-12-2005
Chennai,Govt. arts college,22,12-12-2005
Chennai,Anna university,16,12-12-2005
Chennai,Ambathur,15,12-12-2005
Chennai,DGP Office,14.2,12-12-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,14,12-12-2005
Chennai,Chennai nungambakkam,12.2,12-12-2005
Chennai,Chennai port trust,12,12-12-2005
Chennai,Chennai AP,5,12-12-2005
Chennai,Pachaiyappa college,2.4,12-12-2005
Chennai,Ambathur,131,13-12-2005
Chennai,Chennai port trust,40.9,13-12-2005
Chennai,Anna university,32.4,13-12-2005
Chennai,DGP Office,27.6,13-12-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,27,13-12-2005
Chennai,Chennai AP,26,13-12-2005
Chennai,Chennai nungambakkam,17.4,13-12-2005
Chennai,Govt. arts college,11,13-12-2005
Chennai,Pachaiyappa college,6.8,13-12-2005
Chennai,Anna university,0.8,14-12-2005
Chennai,Chennai AP,0.4,14-12-2005
Chennai,Chennai port trust,0.5,17-12-2005
Chennai,Chennai AP,0.4,17-12-2005
Chennai,Chennai nungambakkam,0.3,17-12-2005
Chennai,Anna university,74.4,18-12-2005
Chennai,Pachaiyappa college,67.1,18-12-2005
Chennai,DGP Office,60.4,18-12-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,60,18-12-2005
Chennai,Chennai AP,56.9,18-12-2005
Chennai,Govt. arts college,45,18-12-2005
Chennai,Chennai nungambakkam,42.6,18-12-2005
Chennai,Chennai port trust,41,18-12-2005
Chennai,Ambathur,38,18-12-2005
Chennai,Govt. arts college,88,19-12-2005
Chennai,Ambathur,75,19-12-2005
Chennai,Pachaiyappa college,70.9,19-12-2005
Chennai,Anna university,63.2,19-12-2005
Chennai,Chennai nungambakkam,60.1,19-12-2005
Chennai,DGP Office,58.6,19-12-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,58,19-12-2005
Chennai,Chennai port trust,52,19-12-2005
Chennai,Chennai AP,44.3,19-12-2005
Chennai,Chennai port trust,19,20-12-2005
Chennai,Pachaiyappa college,12.1,20-12-2005
Chennai,Govt. arts college,11,20-12-2005
Chennai,DGP Office,10.2,20-12-2005
Chennai,Chennai nungambakkam,10.1,20-12-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,10,20-12-2005
Chennai,Chennai AP,7.9,20-12-2005
Chennai,Anna university,7.8,20-12-2005
Chennai,Ambathur,6,20-12-2005
Chennai,Ambathur,2,21-12-2005
Chennai,Chennai nungambakkam,1.5,21-12-2005
Chennai,Chennai AP,1,21-12-2005
Chennai,Pachaiyappa college,0.5,21-12-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,0.5,21-12-2005
Chennai,DGP Office,0.5,21-12-2005
Chennai,Anna university,0.3,21-12-2005
Chennai,Chennai port trust,0.2,21-12-2005
Chennai,Ambathur,2,22-12-2005
Chennai,Anna university,1.6,22-12-2005
Chennai,Chennai nungambakkam,1.2,22-12-2005
Chennai,Pachaiyappa college,0.3,22-12-2005
Chennai,MYLAPORE-TRIPLICANE TALUK,0.2,22-12-2005
Chennai,DGP Office,0.2,22-12-2005
Chennai,Chennai nungambakkam,3,08-01-2006
Chennai,Chennai AP,0.6,08-01-2006
Chennai,Chennai nungambakkam,0.3,10-01-2006
Chennai,Chennai AP,1,27-01-2006
Chennai,Chennai nungambakkam,0.2,27-01-2006
Chennai,Chennai AP,21.2,03-03-2006
Chennai,MYLAPORE-TRIPLICANE TALUK,17,04-03-2006
Chennai,DGP Office,16.2,04-03-2006
Chennai,Anna university,15,04-03-2006
Chennai,Pachaiyappa college,13,04-03-2006
Chennai,Govt. arts college,10,04-03-2006
Chennai,Chennai nungambakkam,9,04-03-2006
Chennai,Chennai AP,4.6,04-03-2006
Chennai,Chennai port trust,3,04-03-2006
Chennai,Ambathur,2,04-03-2006
Chennai,Ambathur,2,05-03-2006
Chennai,Chennai nungambakkam,0.1,11-03-2006
Chennai,Chennai AP,0.1,11-03-2006
Chennai,Govt. arts college,8,12-03-2006
Chennai,Chennai port trust,6.4,12-03-2006
Chennai,Pachaiyappa college,2,12-03-2006
Chennai,Chennai nungambakkam,0.4,12-03-2006
Chennai,Chennai AP,0.4,12-03-2006
Chennai,Ambathur,41,18-04-2006
Chennai,Chennai port trust,26.7,18-04-2006
Chennai,Govt. arts college,16.21,18-04-2006
Chennai,Chennai AP,14.2,18-04-2006
Chennai,Anna university,11.2,18-04-2006
Chennai,Chennai nungambakkam,7.1,18-04-2006
Chennai,DGP Office,3.5,18-04-2006
Chennai,MYLAPORE-TRIPLICANE TALUK,2.5,18-04-2006
Chennai,Pachaiyappa college,0.3,18-04-2006
Chennai,Chennai port trust,23,26-05-2006
Chennai,Govt. arts college,21,26-05-2006
Chennai,Chennai nungambakkam,17.2,26-05-2006
Chennai,Chennai AP,15.1,26-05-2006
Chennai,Anna university,14.4,26-05-2006
Chennai,MYLAPORE-TRIPLICANE TALUK,13,26-05-2006
Chennai,DGP Office,12.3,26-05-2006
Chennai,Pachaiyappa college,0.5,26-05-2006
Chennai,Chennai AP,0.1,01-06-2006
Chennai,Chennai nungambakkam,0.8,03-06-2006
Chennai,Chennai AP,0.4,03-06-2006
Chennai,Chennai AP,23.6,04-06-2006
Chennai,Ambathur,18,04-06-2006
Chennai,Pachaiyappa college,5.44,04-06-2006
Chennai,DGP Office,4.6,04-06-2006
Chennai,Chennai nungambakkam,4.5,04-06-2006
Chennai,MYLAPORE-TRIPLICANE TALUK,4.4,04-06-2006
Chennai,Govt. arts college,1.5,04-06-2006
Chennai,Chennai port trust,1.5,04-06-2006
Chennai,Anna university,1.3,04-06-2006
Chennai,Ambathur,4,05-06-2006
Chennai,Ambathur,4,06-06-2006
Chennai,Chennai nungambakkam,3.3,06-06-2006
Chennai,DGP Office,2.6,06-06-2006
Chennai,MYLAPORE-TRIPLICANE TALUK,2.2,06-06-2006
Chennai,Pachaiyappa college,1.1,06-06-2006
Chennai,Govt. arts college,1.1,06-06-2006
Chennai,Chennai AP,0.6,06-06-2006
Chennai,Anna university,0.4,06-06-2006
Chennai,Chennai AP,6,13-06-2006
Chennai,Chennai nungambakkam,0.8,13-06-2006
Chennai,Anna university,9,14-06-2006
Chennai,Ambathur,6,14-06-2006
Chennai,Chennai AP,5,14-06-2006
Chennai,Chennai nungambakkam,0.3,14-06-2006
Chennai,Chennai AP,0.4,20-06-2006
Chennai,Chennai port trust,2,22-06-2006
Chennai,Govt. arts college,1.5,22-06-2006
Chennai,Chennai nungambakkam,1.4,22-06-2006
Chennai,Chennai AP,31.9,23-06-2006
Chennai,Ambathur,22,23-06-2006
Chennai,Anna university,3.2,23-06-2006
Chennai,Chennai nungambakkam,2.2,23-06-2006
Chennai,DGP Office,1.2,23-06-2006
Chennai,Pachaiyappa college,1.1,23-06-2006
Chennai,MYLAPORE-TRIPLICANE TALUK,1,23-06-2006
Chennai,Chennai port trust,0.5,23-06-2006
Chennai,Ambathur,10,24-06-2006
Chennai,Chennai AP,4.2,24-06-2006
Chennai,Anna university,3,24-06-2006
Chennai,Chennai nungambakkam,2.3,24-06-2006
Chennai,DGP Office,1.6,24-06-2006
Chennai,MYLAPORE-TRIPLICANE TALUK,1.4,24-06-2006
Chennai,Chennai port trust,1.2,24-06-2006
Chennai,Pachaiyappa college,1.1,24-06-2006
Chennai,Govt. arts college,1,24-06-2006
Chennai,Ambathur,23,27-06-2006
Chennai,Chennai port trust,5,27-06-2006
Chennai,Chennai AP,4.4,27-06-2006
Chennai,Chennai nungambakkam,4.3,27-06-2006
Chennai,Govt. arts college,4,27-06-2006
Chennai,Anna university,3.6,27-06-2006
Chennai,DGP Office,2.8,27-06-2006
Chennai,MYLAPORE-TRIPLICANE TALUK,2.7,27-06-2006
Chennai,Pachaiyappa college,1.9,27-06-2006
Chennai,Ambathur,47,28-06-2006
Chennai,Chennai nungambakkam,16.4,28-06-2006
Chennai,Anna university,5,28-06-2006
Chennai,Chennai port trust,3.6,28-06-2006
Chennai,MYLAPORE-TRIPLICANE TALUK,3.4,28-06-2006
Chennai,Govt. arts college,3.3,28-06-2006
Chennai,Pachaiyappa college,3.2,28-06-2006
Chennai,DGP Office,3.2,28-06-2006
Chennai,Chennai AP,2.6,28-06-2006
Chennai,Ambathur,1,29-06-2006
Chennai,Chennai AP,0.3,29-06-2006
Chennai,Chennai nungambakkam,0.1,29-06-2006
Chennai,Ambathur,2,10-07-2006
Chennai,Chennai nungambakkam,1.2,10-07-2006
Chennai,Govt. arts college,1,10-07-2006
Chennai,Chennai AP,0.8,10-07-2006
Chennai,Ambathur,6,11-07-2006
Chennai,Govt. arts college,0.8,11-07-2006
Chennai,Chennai nungambakkam,0.8,11-07-2006
Chennai,Anna university,0.4,11-07-2006
Chennai,Chennai AP,14.1,12-07-2006
Chennai,Chennai nungambakkam,8.2,12-07-2006
Chennai,Ambathur,5,12-07-2006
Chennai,Anna university,2,12-07-2006
Chennai,Pachaiyappa college,1.2,12-07-2006
Chennai,Chennai port trust,0.6,12-07-2006
Chennai,Govt. arts college,0.5,12-07-2006
Chennai,Chennai AP,52.8,13-07-2006
Chennai,Chennai nungambakkam,42.2,13-07-2006
Chennai,Anna university,23.2,13-07-2006
Chennai,MYLAPORE-TRIPLICANE TALUK,16.4,13-07-2006
Chennai,DGP Office,16.2,13-07-2006
Chennai,Ambathur,12,13-07-2006
Chennai,Pachaiyappa college,5.9,13-07-2006
Chennai,Govt. arts college,5,13-07-2006
Chennai,Chennai port trust,4,13-07-2006
Chennai,MYLAPORE-TRIPLICANE TALUK,12.4,15-07-2006
Chennai,DGP Office,12.2,15-07-2006
Chennai,Chennai AP,6.2,15-07-2006
Chennai,Anna university,5.8,15-07-2006
Chennai,Chennai nungambakkam,1.4,15-07-2006
Chennai,Pachaiyappa college,1.3,15-07-2006
Chennai,DGP Office,9.4,17-07-2006
Chennai,MYLAPORE-TRIPLICANE TALUK,8.6,17-07-2006
Chennai,Anna university,5,17-07-2006
Chennai,Chennai AP,0.5,18-07-2006
Chennai,Chennai nungambakkam,0.1,18-07-2006
Chennai,Chennai AP,16.6,20-07-2006
Chennai,Anna university,5.2,20-07-2006
Chennai,DGP Office,2.2,20-07-2006
Chennai,MYLAPORE-TRIPLICANE TALUK,2,20-07-2006
Chennai,Ambathur,1,20-07-2006
Chennai,Chennai nungambakkam,1,20-07-2006
Chennai,Govt. arts college,0.5,20-07-2006
Chennai,Chennai port trust,0.4,20-07-2006
Chennai,Anna university,29.2,21-07-2006
Chennai,Chennai AP,22,21-07-2006
Chennai,DGP Office,20.2,21-07-2006
Chennai,MYLAPORE-TRIPLICANE TALUK,20,21-07-2006
Chennai,Chennai nungambakkam,6,21-07-2006
